"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Daniel Gutierrez","P","12","25","25","100.0","16","18","88.9","73","0","0","","","nevada-las-vegas","2021"
"2","Evan Silva","PK","12","0","0","","0","0","","0","52","2084","40.1","","nevada-las-vegas","2021"
"3","Charlton Butt","P","1","0","0","","0","0","","0","6","228","38.0","","nevada-las-vegas","2021"
