"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Daniel Gutierrez","P","12","34","34","100.0","18","19","94.7","88","0","0","","","nevada-las-vegas","2022"
"2","Marshall Nichols","P","12","0","0","","0","0","","0","59","2504","42.4","","nevada-las-vegas","2022"
