"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Max Morgan","K","10","0","0","","0","0","","0","25","1072","42.9","","liberty","2021"
"2","Aidan Alves","P","9","0","0","","0","0","","0","22","939","42.7","","liberty","2021"
"3","Brayden Beck","K","9","34","37","91.9","4","5","80.0","46","0","0","","","liberty","2021"
"4","Alex Barbir","K","8","18","19","94.7","1","4","25.0","21","0","0","","","liberty","2021"
"5","Jason Stricker","K","7","0","1","0.0","0","0","","0","0","0","","","liberty","2021"
