"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Chase McGrath","K","13","70","72","97.2","16","20","80.0","118","0","0","","","tennessee","2022"
"2","Paxton Brooks","P","13","0","0","","0","0","","0","38","1486","39.1","","tennessee","2022"
"3","Toby Wilson","K","4","5","6","83.3","0","0","","5","0","0","","","tennessee","2022"
