"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Cameron Carson","K","12","13","13","100.0","13","18","72.2","52","0","0","","","massachusetts","2022"
"2","CJ Kolodziey","K","12","0","0","","0","0","","0","79","2873","36.4","","massachusetts","2022"
