"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Christopher Dunn","K","13","30","30","100.0","28","29","96.6","114","0","0","","AA","north-carolina-state","2022"
"2","Collin Smith","K","13","1","1","100.0","1","2","50.0","4","0","0","","","north-carolina-state","2022"
"3","Shane McDonough","P","13","0","0","","0","0","","0","40","1656","41.4","","north-carolina-state","2022"
"4","Caden Noonkester","P","5","0","0","","0","0","","0","29","1247","43.0","","north-carolina-state","2022"
