"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Adam Korsak","P","13","0","0","","0","0","","0","72","3245","45.1","","rutgers","2021"
"2","Valentino Ambrosio","PK","12","30","31","96.8","12","16","75.0","66","0","0","","","rutgers","2021"
