"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Diego Guajardo","PK","12","33","35","94.3","12","17","70.6","69","0","0","","","south-alabama","2021"
"2","Jack Brooks","P","12","0","0","","0","0","","0","53","2292","43.2","","south-alabama","2021"
