"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andre Szmyt","K","13","40","40","100.0","20","26","76.9","100","0","0","","","syracuse","2022"
"2","Max Von Marburg","P","12","0","0","","0","0","","0","52","2071","39.8","","syracuse","2022"
