"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Ryan Sanborn","P","12","0","0","","1","1","100.0","3","60","2600","43.3","","stanford","2021"
"2","Joshua Karty","K","11","27","27","100.0","10","15","66.7","57","0","0","","","stanford","2021"
"3","Emmet Kenney","K","1","1","1","100.0","0","0","","1","0","0","","","stanford","2021"
