"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Ethan Duane","P","12","0","0","","0","0","","0","67","2876","42.9","","old-dominion","2022"
"2","Ethan Sanchez","K","11","28","28","100.0","10","13","76.9","58","0","0","","","old-dominion","2022"
