"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Caden Davis","K","12","6","6","100.0","1","3","33.3","9","0","0","","","texas-am","2022"
"2","Nik Constantinou","P","12","0","0","","0","0","","0","62","2588","41.7","","texas-am","2022"
"3","Randy Bond","K","10","25","25","100.0","13","17","76.5","64","0","0","","","texas-am","2022"
