"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jonah Wieland","P","12","0","0","","0","0","","0","28","1177","42.0","","ohio","2021"
"2","Jack Wilson","P","11","0","0","","0","0","","0","19","753","39.6","","ohio","2021"
"3","Stephen Johnson","K","11","24","26","92.3","16","23","69.6","72","0","0","","","ohio","2021"
"4","Tristian Vandenberg","PK","10","3","3","100.0","0","1","0.0","3","0","0","","","ohio","2021"
