"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Charles Campbell","K","12","20","20","100.0","13","18","72.2","59","0","0","","","indiana","2021"
"2","James Evans","P","12","0","0","","0","0","","0","69","2886","41.8","","indiana","2021"
"3","Jared Smolar","K","12","0","0","","0","0","","0","1","38","38.0","","indiana","2021"
"4","Chris Freeman","K","3","2","2","100.0","0","0","","2","0","0","","","indiana","2021"
