"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Alex Kasee","K","13","2","2","100.0","1","2","50.0","5","0","0","","","ohio","2023"
"2","Jared Wheatley","P","13","0","0","","0","0","","0","19","699","36.8","","ohio","2023"
"3","Gianni Spetic","K","12","33","34","97.1","18","26","69.2","87","0","0","","","ohio","2023"
"4","Jack Wilson","P","8","0","0","","0","0","","0","29","1237","42.7","","ohio","2023"
