"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jayden Fielding","K","13","49","50","98.0","16","20","80.0","97","0","0","","","ohio-state","2023"
"2","Jesse Mirco","P","13","0","0","","0","0","","0","50","2174","43.5","","ohio-state","2023"
