"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Lucas Dean","P","13","0","0","","0","0","","0","51","2156","42.3","","texas-san-antonio","2023"
"2","Tate Sandell","K","13","2","2","100.0","1","2","50.0","5","0","0","","","texas-san-antonio","2023"
"3","Chase Allen","K","12","49","49","100.0","13","15","86.7","88","0","0","","","texas-san-antonio","2023"
