"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Jonathan Cruz","K","13","48","49","98.0","15","17","88.2","93","0","0","","","mississippi","2022"
"2","Fraser Masin","P","12","0","0","","0","0","","0","41","1727","42.1","","mississippi","2022"
"3","Christian Schanefelt","K","1","2","2","100.0","0","0","","2","0","0","","","mississippi","2022"
