"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Michael Turk","P","13","0","0","","0","0","","0","63","2948","46.8","","oklahoma","2022"
"2","Zach Schmit","K","13","53","53","100.0","12","18","66.7","89","0","0","","","oklahoma","2022"
