"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Tucker Day","P","13","0","0","","0","0","","0","17","675","39.7","","mississippi-state","2021"
"2","Nolan Mccord","K","9","23","23","100.0","9","16","56.3","50","0","0","","","mississippi-state","2021"
"3","Archer Trafford","P","8","0","0","","0","0","","0","26","1103","42.4","","mississippi-state","2021"
"4","Brandon Ruiz","K","6","19","19","100.0","5","9","55.6","34","0","0","","","mississippi-state","2021"
