"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Charlie Mendes","P","12","0","0","","0","0","","0","61","2557","41.9","","rice","2021"
"2","Christian VanSickle","K","10","30","32","93.8","4","7","57.1","42","0","0","","","rice","2021"
"3","Collin Riccitelli","K","4","3","3","100.0","1","4","25.0","6","0","0","","","rice","2021"
