"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Bernardo Rodriguez","P","14","0","0","","0","0","","0","53","2147","40.5","","north-texas","2022"
"2","Ethan Mooney","K","14","54","55","98.2","18","21","85.7","108","0","0","","","north-texas","2022"
"3","Chris Cayton","K","1","3","4","75.0","0","0","","3","0","0","","","north-texas","2022"
