"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","John McConnell","P","13","0","0","","0","0","","0","69","2685","38.9","","marshall","2022"
"2","Rece Verhoff","K","13","33","35","94.3","13","20","65.0","72","9","369","41.0","","marshall","2022"
"3","Sean Meisler","K","2","4","4","100.0","0","0","","4","0","0","","","marshall","2022"
