"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Andrew Osteen","P","12","0","0","","0","0","","0","9","316","35.1","","mississippi-state","2023"
"2","Keelan Crimmins","P","12","0","0","","0","0","","0","49","2003","40.9","","mississippi-state","2023"
"3","Kyle Ferrie","K","12","27","27","100.0","16","22","72.7","75","0","0","","","mississippi-state","2023"
"4","Nicholas Barr-Mira","K","8","2","2","100.0","1","1","100.0","5","0","0","","","mississippi-state","2023"
