"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Christopher Dunn","PK","12","48","48","100.0","13","19","68.4","87","0","0","","","north-carolina-state","2021"
"2","Trenton Gill","P","12","0","0","","0","0","","0","65","2930","45.1","","north-carolina-state","2021"
"3","Ben Finley","QB","4","0","0","","0","0","","0","1","38","38.0","","north-carolina-state","2021"
