"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Brandon Talton","PK","13","52","52","100.0","22","30","73.3","118","0","0","","","nevada","2021"
"2","Julian Diaz","PK","13","0","0","","0","0","","0","50","2250","45.0","","nevada","2021"
"3","Carson Strong","QB","12","0","0","","0","0","","0","3","104","34.7","","nevada","2021"
"4","Nate Cox","QB","10","0","0","","0","0","","0","2","52","26.0","","nevada","2021"
