"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Barney Amor","P","13","0","0","","0","0","","0","54","2391","44.3","","penn-state","2022"
"2","Jake Pinegar","K","13","57","59","96.6","12","16","75.0","93","0","0","","","penn-state","2022"
"3","Gabe Nwosu","P","8","0","0","","0","0","","0","2","68","34.0","","penn-state","2022"
"4","Sander Sahaydak","K","7","1","1","100.0","1","2","50.0","4","0","0","","","penn-state","2022"
"5","Alex Bacchetta","P","2","0","0","","0","0","","0","4","160","40.0","","penn-state","2022"
