"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Cameron Carson","K","11","27","28","96.4","11","20","55.0","60","0","0","","","massachusetts","2023"
"2","CJ Kolodziey","P","11","0","0","","0","0","","0","51","2093","41.0","","massachusetts","2023"
"3","Riley Moore","K","2","0","0","","0","0","","0","3","107","35.7","","massachusetts","2023"
